,datetime,user,action,pc
9669,2024-01-23 10:49:59.269994,usr-ntp,usb_remove,pc46
9670,2024-01-23 10:50:04.887738,usr-qsg,usb_insert,pc1
9671,2024-01-23 10:50:13.034629,usr-qty,usb_insert,pc98
9672,2024-01-23 10:51:06.095525,usr-oph,usb_remove,pc76
9673,2024-01-23 10:51:12.207106,usr-ccc,usb_remove,pc66
9674,2024-01-23 10:51:41.128389,usr-inx,usb_insert,pc67
9675,2024-01-23 10:53:25.629021,usr-gai,usb_remove,pc29
9676,2024-01-23 11:02:04.882247,usr-gyv,usb_remove,pc21
9677,2024-01-23 11:02:19.594700,usr-dbq,usb_insert,pc44
9678,2024-01-23 11:04:13.537688,usr-lxb,usb_remove,pc60
9679,2024-01-23 11:04:15.047900,usr-zlc,usb_insert,pc93
9680,2024-01-23 11:08:20.275476,usr-zzy,usb_insert,pc78
9681,2024-01-23 11:11:04.483970,usr-qse,usb_insert,pc55
9682,2024-01-23 11:12:18.845505,usr-dbq,usb_remove,pc44
9683,2024-01-23 11:16:55.207684,usr-goq,usb_insert,pc26
9684,2024-01-23 11:21:29.755596,usr-syd,usb_insert,pc16
9685,2024-01-23 11:22:31.754913,usr-tci,usb_remove,pc49
9686,2024-01-23 11:24:02.865058,usr-oux,usb_insert,pc6
9687,2024-01-23 11:25:09.822317,usr-bat,usb_insert,pc57
9688,2024-01-23 11:25:43.761311,usr-dpy,usb_insert,pc72
9689,2024-01-23 11:25:49.253222,usr-qpv,usb_insert,pc84
9690,2024-01-23 11:26:01.616341,usr-bat,usb_remove,pc57
9691,2024-01-23 11:29:18.492408,usr-qpv,usb_insert,pc84
9692,2024-01-23 11:29:27.439548,usr-qsg,usb_remove,pc1
9693,2024-01-23 11:30:03.814529,usr-qpv,usb_remove,pc84
9694,2024-01-23 11:30:43.850914,usr-qty,usb_remove,pc98
9695,2024-01-23 11:33:31.913405,usr-zzy,usb_remove,pc78
9696,2024-01-23 11:38:47.769835,usr-zlc,usb_remove,pc93
9697,2024-01-23 11:39:11.345251,usr-qpv,usb_remove,pc84
9698,2024-01-23 11:40:20.858867,usr-lxb,usb_insert,pc60
9699,2024-01-23 11:42:05.207708,usr-inx,usb_remove,pc67
9700,2024-01-23 11:43:49.887536,usr-gvm,usb_insert,pc42
9701,2024-01-23 11:44:14.673974,usr-qse,usb_insert,pc55
9702,2024-01-23 11:45:45.317653,usr-ccc,usb_insert,pc66
9703,2024-01-23 11:46:31.270012,usr-gvm,usb_insert,pc42
9704,2024-01-23 11:47:40.630892,usr-lxb,usb_insert,pc60
9705,2024-01-23 11:49:22.482719,usr-vag,usb_insert,pc18
9706,2024-01-23 11:49:40.124402,usr-dpy,usb_remove,pc72
9707,2024-01-23 11:51:05.929812,usr-oux,usb_remove,pc6
9708,2024-01-23 11:53:31.236066,usr-fdo,usb_insert,pc3
9709,2024-01-23 11:53:55.657605,usr-syd,usb_remove,pc16
9710,2024-01-23 11:56:54.456990,usr-jmc,usb_insert,pc17
9711,2024-01-23 11:58:04.248891,usr-lxb,usb_remove,pc60
9712,2024-01-23 11:59:32.719617,usr-fxu,usb_insert,pc41
9713,2024-01-23 12:00:37.893934,usr-qse,usb_remove,pc55
9714,2024-01-23 12:00:55.210344,usr-inx,usb_insert,pc67
9715,2024-01-23 12:02:46.859800,usr-vag,usb_remove,pc18
9716,2024-01-23 12:08:19.714093,usr-lxb,usb_insert,pc60
9717,2024-01-23 12:08:25.886854,usr-bfh,usb_insert,pc96
9718,2024-01-23 12:09:04.447239,usr-qpv,usb_insert,pc84
9719,2024-01-23 12:09:33.487263,usr-ign,usb_insert,pc83
9720,2024-01-23 12:10:01.933326,usr-goq,usb_remove,pc26
9721,2024-01-23 12:13:48.678230,usr-gpi,usb_insert,pc94
9722,2024-01-23 12:14:17.124281,usr-qse,usb_remove,pc55
9723,2024-01-23 12:15:14.112724,usr-ccc,usb_insert,pc66
9724,2024-01-23 12:16:51.863703,usr-crz,usb_insert,pc4
9725,2024-01-23 12:19:44.458204,usr-gvm,usb_remove,pc42
9726,2024-01-23 12:19:50.656013,usr-gvm,usb_remove,pc42
9727,2024-01-23 12:20:44.014028,usr-gpi,usb_insert,pc94
9728,2024-01-23 12:22:39.974543,usr-jmc,usb_remove,pc17
9729,2024-01-23 12:26:45.874226,usr-dpy,usb_insert,pc72
9730,2024-01-23 12:26:48.731176,usr-lxb,usb_remove,pc60
9731,2024-01-23 12:27:54.632570,usr-emo,usb_insert,pc89
9732,2024-01-23 12:30:46.010639,usr-gai,usb_insert,pc29
9733,2024-01-23 12:31:36.450355,usr-fxu,usb_remove,pc41
9734,2024-01-23 12:31:42.417349,usr-qpv,usb_remove,pc84
9735,2024-01-23 12:33:10.850213,usr-bat,usb_insert,pc57
9736,2024-01-23 12:33:43.147947,usr-gvm,usb_insert,pc42
9737,2024-01-23 12:34:00.237370,usr-pia,usb_insert,pc73
9738,2024-01-23 12:34:05.128316,usr-crz,usb_remove,pc4
9739,2024-01-23 12:36:20.422292,usr-inx,usb_remove,pc67
9740,2024-01-23 12:36:24.335193,usr-ego,usb_insert,pc33
9741,2024-01-23 12:37:37.616434,usr-cbb,usb_insert,pc8
9742,2024-01-23 12:37:40.820434,usr-gvm,usb_remove,pc42
9743,2024-01-23 12:40:16.421432,usr-gai,usb_remove,pc29
9744,2024-01-23 12:41:57.338953,usr-inr,usb_insert,pc13
9745,2024-01-23 12:42:15.764760,usr-qhu,usb_insert,pc11
9746,2024-01-23 12:43:03.876339,usr-ccc,usb_remove,pc66
9747,2024-01-23 12:43:09.261778,usr-emo,usb_remove,pc89
9748,2024-01-23 12:43:18.481825,usr-qty,usb_insert,pc98
9749,2024-01-23 12:43:39.782130,usr-pia,usb_remove,pc73
9750,2024-01-23 12:45:34.835395,usr-gpi,usb_remove,pc94
9751,2024-01-23 12:46:22.788433,usr-lrw,usb_insert,pc97
9752,2024-01-23 12:47:03.753338,usr-gpi,usb_remove,pc94
9753,2024-01-23 12:47:47.755539,usr-fdo,usb_remove,pc3
9754,2024-01-23 12:51:07.128020,usr-mfu,usb_insert,pc39
9755,2024-01-23 12:52:14.859107,usr-lxb,usb_remove,pc60
9756,2024-01-23 12:53:41.096428,usr-xye,usb_insert,pc27
9757,2024-01-23 12:58:03.718863,usr-ign,usb_remove,pc83
9758,2024-01-23 12:58:46.542388,usr-emo,usb_insert,pc89
9759,2024-01-23 13:01:36.567087,usr-ccc,usb_remove,pc66
9760,2024-01-23 13:01:49.586852,usr-lrw,usb_remove,pc97
9761,2024-01-23 13:04:26.296472,usr-bat,usb_remove,pc57
9762,2024-01-23 13:04:26.849006,usr-bfh,usb_remove,pc96
9763,2024-01-23 13:05:20.362172,usr-dpy,usb_remove,pc72
9764,2024-01-23 13:07:36.620907,usr-gai,usb_insert,pc29
9765,2024-01-23 13:09:32.930020,usr-inr,usb_remove,pc13
9766,2024-01-23 13:09:41.149311,usr-ego,usb_remove,pc33
9767,2024-01-23 13:11:15.355126,usr-gai,usb_remove,pc29
9768,2024-01-23 13:13:55.340668,usr-qhu,usb_remove,pc11
9769,2024-01-23 13:14:43.926746,usr-xye,usb_remove,pc27
9770,2024-01-23 13:15:29.474253,usr-cbb,usb_remove,pc8
9771,2024-01-23 13:17:46.568797,usr-emo,usb_remove,pc89
9772,2024-01-23 13:19:00.115938,usr-zsj,usb_insert,pc30
9773,2024-01-23 13:19:33.753689,usr-mfu,usb_remove,pc39
9774,2024-01-23 13:20:28.781788,usr-vig,usb_insert,pc77
9775,2024-01-23 13:22:57.661340,usr-qty,usb_remove,pc98
9776,2024-01-23 13:25:06.944382,usr-syd,usb_insert,pc16
9777,2024-01-23 13:25:07.605246,usr-gpi,usb_insert,pc94
9778,2024-01-23 13:26:10.629583,usr-gpi,usb_remove,pc94
9779,2024-01-23 13:35:15.592670,usr-ubt,usb_insert,pc5
9780,2024-01-23 13:36:38.467003,usr-qsg,usb_insert,pc1
9781,2024-01-23 13:39:39.962508,usr-vig,usb_insert,pc77
9782,2024-01-23 13:41:40.750059,usr-tci,usb_insert,pc49
9783,2024-01-23 13:42:28.880301,usr-zlc,usb_insert,pc93
9784,2024-01-23 13:43:27.082059,usr-gyv,usb_insert,pc21
9785,2024-01-23 13:49:58.790417,usr-tci,usb_insert,pc49
9786,2024-01-23 13:51:16.061620,usr-vig,usb_remove,pc77
9787,2024-01-23 13:52:50.762374,usr-vig,usb_remove,pc77
9788,2024-01-23 13:55:01.183296,usr-zpf,usb_insert,pc25
9789,2024-01-23 13:55:14.323826,usr-tci,usb_remove,pc49
9790,2024-01-23 14:01:48.661761,usr-xye,usb_insert,pc27
9791,2024-01-23 14:04:53.063520,usr-syd,usb_remove,pc16
9792,2024-01-23 14:07:19.375943,usr-gyv,usb_remove,pc21
9793,2024-01-23 14:09:39.457836,usr-klc,usb_insert,pc62
9794,2024-01-23 14:15:11.859297,usr-zsj,usb_remove,pc30
9795,2024-01-23 14:15:51.483759,usr-dur,usb_insert,pc92
9796,2024-01-23 14:17:39.298240,usr-ubt,usb_insert,pc5
9797,2024-01-23 14:23:13.281728,usr-tci,usb_remove,pc49
9798,2024-01-23 14:24:10.708961,usr-ubt,usb_remove,pc5
9799,2024-01-23 14:25:16.852108,usr-zlc,usb_remove,pc93
9800,2024-01-23 14:26:04.526505,usr-pcx,usb_insert,pc58
9801,2024-01-23 14:28:02.093466,usr-qsg,usb_remove,pc1
9802,2024-01-23 14:30:08.215233,usr-evt,usb_insert,pc74
9803,2024-01-23 14:35:35.175064,usr-klc,usb_insert,pc62
9804,2024-01-23 14:37:07.846848,usr-dur,usb_remove,pc92
9805,2024-01-23 14:39:03.838707,usr-oph,usb_insert,pc76
9806,2024-01-23 14:39:25.068082,usr-pcx,usb_insert,pc58
9807,2024-01-23 14:39:40.086205,usr-zzy,usb_insert,pc78
9808,2024-01-23 14:40:07.743343,usr-qsg,usb_insert,pc1
9809,2024-01-23 14:40:46.704278,usr-zpf,usb_remove,pc25
9810,2024-01-23 14:40:49.375088,usr-xye,usb_remove,pc27
9811,2024-01-23 14:48:36.991308,usr-zpf,usb_insert,pc25
9812,2024-01-23 14:50:03.497538,usr-oph,usb_insert,pc76
9813,2024-01-23 14:56:08.319156,usr-xye,usb_insert,pc27
9814,2024-01-23 14:58:31.697016,usr-zpf,usb_remove,pc25
9815,2024-01-23 15:03:12.235884,usr-pcx,usb_remove,pc58
9816,2024-01-23 15:03:43.408116,usr-klc,usb_remove,pc62
9817,2024-01-23 15:04:21.251169,usr-qsg,usb_remove,pc1
9818,2024-01-23 15:05:07.233854,usr-ubt,usb_remove,pc5
9819,2024-01-23 15:06:31.667975,usr-klc,usb_remove,pc62
9820,2024-01-23 15:08:34.222000,usr-goq,usb_insert,pc26
9821,2024-01-23 15:09:24.474696,usr-pcx,usb_remove,pc58
9822,2024-01-23 15:10:39.845764,usr-qaj,usb_insert,pc70
9823,2024-01-23 15:13:51.476379,usr-zzy,usb_remove,pc78
9824,2024-01-23 15:17:52.577862,usr-jmc,usb_insert,pc17
9825,2024-01-23 15:19:14.968683,usr-wis,usb_insert,pc87
9826,2024-01-23 15:19:42.683281,usr-evt,usb_remove,pc74
9827,2024-01-23 15:20:11.409435,usr-qpu,usb_insert,pc2
9828,2024-01-23 15:31:51.445431,usr-goq,usb_remove,pc26
9829,2024-01-23 15:33:33.480365,usr-qpu,usb_remove,pc2
9830,2024-01-23 15:33:43.976204,usr-vig,usb_insert,pc77
9831,2024-01-23 15:34:47.187688,usr-qpu,usb_insert,pc2
9832,2024-01-23 15:34:53.906100,usr-zsj,usb_insert,pc30
9833,2024-01-23 15:35:50.821363,usr-fdo,usb_insert,pc3
9834,2024-01-23 15:38:10.630844,usr-oph,usb_remove,pc76
9835,2024-01-23 15:38:31.578458,usr-vig,usb_remove,pc77
9836,2024-01-23 15:38:47.209175,usr-fdo,usb_remove,pc3
9837,2024-01-23 15:42:39.637956,usr-psa,usb_insert,pc64
9838,2024-01-23 15:42:56.559881,usr-hxw,usb_insert,pc45
9839,2024-01-23 15:43:26.771124,usr-wis,usb_remove,pc87
9840,2024-01-23 15:46:09.239618,usr-xye,usb_remove,pc27
9841,2024-01-23 15:46:35.370416,usr-oph,usb_remove,pc76
9842,2024-01-23 15:46:49.509508,usr-bat,usb_insert,pc57
9843,2024-01-23 15:46:49.955406,usr-qpu,usb_remove,pc2
9844,2024-01-23 15:48:14.558788,usr-bat,usb_remove,pc57
9845,2024-01-23 15:51:52.721807,usr-oph,usb_insert,pc76
9846,2024-01-23 15:52:13.827734,usr-hxw,usb_remove,pc45
9847,2024-01-23 15:56:36.655668,usr-qaj,usb_insert,pc70
9848,2024-01-23 15:59:28.670253,usr-oph,usb_remove,pc76
9849,2024-01-23 16:05:13.681752,usr-psa,usb_insert,pc64
9850,2024-01-23 16:06:07.212707,usr-qaj,usb_remove,pc70
9851,2024-01-23 16:07:25.918756,usr-zpf,usb_insert,pc25
9852,2024-01-23 16:09:59.199350,usr-psa,usb_remove,pc64
9853,2024-01-23 16:10:10.428618,usr-qhu,usb_insert,pc11
9854,2024-01-23 16:11:56.744488,usr-jmc,usb_remove,pc17
9855,2024-01-23 16:16:03.787037,usr-syd,usb_insert,pc16
9856,2024-01-23 16:19:34.906038,usr-apl,usb_insert,pc56
9857,2024-01-23 16:19:38.535497,usr-psa,usb_remove,pc64
9858,2024-01-23 16:21:04.002732,usr-oux,usb_insert,pc6
9859,2024-01-23 16:26:12.499429,usr-oux,usb_remove,pc6
9860,2024-01-23 16:27:16.753352,usr-apl,usb_remove,pc56
9861,2024-01-23 16:28:23.828512,usr-zsj,usb_remove,pc30
9862,2024-01-23 16:31:16.483358,usr-qaj,usb_remove,pc70
9863,2024-01-23 16:36:48.029096,usr-qpu,usb_insert,pc2
9864,2024-01-23 16:43:27.456696,usr-syd,usb_remove,pc16
9865,2024-01-23 16:48:16.242053,usr-inx,usb_insert,pc67
9866,2024-01-23 16:50:13.371871,usr-qhu,usb_remove,pc11
9867,2024-01-23 16:59:07.153400,usr-hxw,usb_insert,pc45
9868,2024-01-23 16:59:49.421709,usr-zpf,usb_insert,pc25
9869,2024-01-23 17:01:47.773605,usr-zpf,usb_remove,pc25
9870,2024-01-23 17:02:58.406673,usr-qpv,usb_insert,pc84
9871,2024-01-23 17:04:33.695590,usr-fyk,usb_insert,pc75
9872,2024-01-23 17:08:05.535035,usr-dpy,usb_insert,pc72
9873,2024-01-23 17:10:50.014599,usr-qpv,usb_insert,pc84
9874,2024-01-23 17:16:52.514859,usr-dur,usb_insert,pc92
9875,2024-01-23 17:17:00.451173,usr-qpv,usb_remove,pc84
9876,2024-01-23 17:18:56.879545,usr-inx,usb_remove,pc67
9877,2024-01-23 17:20:03.739777,usr-oux,usb_insert,pc6
9878,2024-01-23 17:20:06.712118,usr-qpu,usb_remove,pc2
9879,2024-01-23 17:26:14.478051,usr-pcx,usb_insert,pc58
9880,2024-01-23 17:28:18.554221,usr-gmh,usb_insert,pc79
9881,2024-01-23 17:29:06.336464,usr-wis,usb_insert,pc87
9882,2024-01-23 17:31:31.134467,usr-zpf,usb_remove,pc25
9883,2024-01-23 17:31:55.958956,usr-dur,usb_remove,pc92
9884,2024-01-23 17:34:19.990469,usr-ntp,usb_insert,pc46
9885,2024-01-23 17:35:22.753213,usr-pcx,usb_remove,pc58
9886,2024-01-23 17:38:04.914804,usr-ntp,usb_remove,pc46
9887,2024-01-23 17:43:40.776729,usr-oux,usb_remove,pc6
9888,2024-01-23 17:43:54.451460,usr-hxw,usb_remove,pc45
9889,2024-01-23 17:45:07.654438,usr-dpy,usb_remove,pc72
9890,2024-01-23 17:45:28.919470,usr-xye,usb_insert,pc27
9891,2024-01-23 17:45:41.232353,usr-qpv,usb_remove,pc84
9892,2024-01-23 17:45:42.784583,usr-qse,usb_insert,pc55
9893,2024-01-23 17:48:17.529025,usr-xye,usb_remove,pc27
9894,2024-01-23 17:49:43.204019,usr-fyk,usb_remove,pc75
9895,2024-01-23 17:51:45.476718,usr-wis,usb_remove,pc87
9896,2024-01-23 18:14:10.042047,usr-syd,usb_insert,pc16
9897,2024-01-23 18:15:04.363597,usr-gmh,usb_remove,pc79
9898,2024-01-23 18:24:02.445632,usr-qse,usb_remove,pc55
9899,2024-01-23 18:26:55.745553,usr-syd,usb_remove,pc16
9900,2024-01-23 18:27:02.247727,usr-inx,usb_insert,pc67
9901,2024-01-23 19:05:41.403547,usr-pia,usb_insert,pc73
9902,2024-01-23 19:12:06.372444,usr-qhu,usb_insert,pc11
9903,2024-01-23 19:24:48.628040,usr-syd,usb_insert,pc16
9904,2024-01-23 19:25:10.171183,usr-inx,usb_remove,pc67
9905,2024-01-23 19:26:47.170555,usr-oph,usb_insert,pc76
9906,2024-01-23 19:28:22.146367,usr-qhu,usb_remove,pc11
9907,2024-01-23 19:51:51.677247,usr-wis,usb_insert,pc87
9908,2024-01-23 19:54:40.865305,usr-inx,usb_insert,pc67
9909,2024-01-23 19:55:48.113456,usr-syd,usb_remove,pc16
9910,2024-01-23 19:57:28.703569,usr-pia,usb_remove,pc73
9911,2024-01-23 20:01:29.429208,usr-oph,usb_remove,pc76
9912,2024-01-23 20:29:12.292715,usr-wis,usb_insert,pc87
9913,2024-01-23 20:34:10.803655,usr-inx,usb_remove,pc67
9914,2024-01-23 20:34:41.098295,usr-xye,usb_insert,pc27
9915,2024-01-23 20:47:28.339113,usr-wis,usb_remove,pc87
9916,2024-01-23 20:54:13.920556,usr-wis,usb_remove,pc87
9917,2024-01-23 21:03:45.185277,usr-xye,usb_remove,pc27
9918,2024-01-23 22:30:51.944878,usr-xye,usb_insert,pc27
9919,2024-01-23 22:40:41.565577,usr-hxw,usb_insert,pc45
9920,2024-01-23 22:49:30.143740,usr-xye,usb_remove,pc27
9921,2024-01-23 22:59:00.116097,usr-hxw,usb_remove,pc45
9922,2024-01-23 23:05:28.072808,usr-agf,usb_insert,pc31
9923,2024-01-24 00:04:08.613463,usr-agf,usb_remove,pc31
9924,2024-01-24 04:52:33.522348,usr-qpv,usb_insert,pc84
9925,2024-01-24 05:03:28.247911,usr-dbq,usb_insert,pc44
9926,2024-01-24 05:39:32.081160,usr-qpv,usb_remove,pc84
9927,2024-01-24 05:44:43.532761,usr-dbq,usb_remove,pc44
9928,2024-01-24 05:47:57.762889,usr-jmc,usb_insert,pc17
9929,2024-01-24 05:50:53.872944,usr-zsj,usb_insert,pc30
9930,2024-01-24 05:57:15.949470,usr-zsj,usb_remove,pc30
9931,2024-01-24 05:59:16.770051,usr-pah,usb_insert,pc71
9932,2024-01-24 06:01:48.963557,usr-inx,usb_insert,pc67
9933,2024-01-24 06:02:38.436092,usr-inx,usb_remove,pc67
9934,2024-01-24 06:07:12.187308,usr-ubt,usb_insert,pc5
9935,2024-01-24 06:14:57.968996,usr-ubt,usb_insert,pc5
9936,2024-01-24 06:22:16.414222,usr-fdo,usb_insert,pc3
9937,2024-01-24 06:23:08.968888,usr-ubt,usb_remove,pc5
9938,2024-01-24 06:29:37.085937,usr-fdo,usb_remove,pc3
9939,2024-01-24 06:39:10.407609,usr-ubt,usb_remove,pc5
9940,2024-01-24 06:47:24.595270,usr-zzy,usb_insert,pc78
9941,2024-01-24 06:47:53.511345,usr-jmc,usb_remove,pc17
9942,2024-01-24 06:48:30.704496,usr-zzy,usb_remove,pc78
9943,2024-01-24 06:49:54.118465,usr-mdm,usb_insert,pc28
9944,2024-01-24 06:54:39.470769,usr-pah,usb_remove,pc71
9945,2024-01-24 07:01:08.787015,usr-mdm,usb_remove,pc28
9946,2024-01-24 07:10:19.075991,usr-hxw,usb_insert,pc45
9947,2024-01-24 07:22:29.448285,usr-inx,usb_insert,pc67
9948,2024-01-24 07:25:46.723111,usr-dbq,usb_insert,pc44
9949,2024-01-24 07:26:49.853403,usr-fdo,usb_insert,pc3
9950,2024-01-24 07:33:52.049569,usr-mdm,usb_insert,pc28
9951,2024-01-24 07:36:01.748552,usr-bpm,usb_insert,pc19
9952,2024-01-24 07:41:27.649193,usr-mdm,usb_remove,pc28
9953,2024-01-24 07:47:21.387667,usr-bpm,usb_remove,pc19
9954,2024-01-24 07:49:58.128335,usr-lxb,usb_insert,pc60
9955,2024-01-24 07:54:33.915933,usr-bpm,usb_insert,pc19
9956,2024-01-24 07:56:43.571073,usr-inx,usb_remove,pc67
9957,2024-01-24 07:59:19.561481,usr-oph,usb_insert,pc76
9958,2024-01-24 08:01:19.854584,usr-gai,usb_insert,pc29
9959,2024-01-24 08:07:47.940100,usr-gvm,usb_insert,pc42
9960,2024-01-24 08:08:42.967216,usr-hxw,usb_remove,pc45
9961,2024-01-24 08:11:47.155770,usr-crz,usb_insert,pc4
9962,2024-01-24 08:12:31.210754,usr-hxw,usb_insert,pc45
9963,2024-01-24 08:12:45.662890,usr-fdo,usb_remove,pc3
9964,2024-01-24 08:14:32.303121,usr-zzy,usb_insert,pc78
9965,2024-01-24 08:15:10.766738,usr-dbq,usb_insert,pc44
9966,2024-01-24 08:19:57.514458,usr-dbq,usb_remove,pc44
9967,2024-01-24 08:22:05.224794,usr-lxb,usb_remove,pc60
9968,2024-01-24 08:31:41.694299,usr-hxw,usb_remove,pc45
9969,2024-01-24 08:36:40.346060,usr-fxu,usb_insert,pc41
9970,2024-01-24 08:39:28.921890,usr-gai,usb_remove,pc29
9971,2024-01-24 08:40:27.259981,usr-inr,usb_insert,pc13
9972,2024-01-24 08:40:40.621783,usr-ign,usb_insert,pc83
9973,2024-01-24 08:41:45.461759,usr-inr,usb_remove,pc13
9974,2024-01-24 08:42:06.504077,usr-gyv,usb_insert,pc21
9975,2024-01-24 08:42:06.738550,usr-gai,usb_insert,pc29
9976,2024-01-24 08:42:13.732245,usr-bpm,usb_remove,pc19
9977,2024-01-24 08:43:56.612826,usr-ntp,usb_insert,pc46
9978,2024-01-24 08:44:48.197275,usr-zzy,usb_remove,pc78
9979,2024-01-24 08:45:47.317527,usr-fdo,usb_insert,pc3
9980,2024-01-24 08:51:20.456389,usr-oph,usb_remove,pc76
9981,2024-01-24 08:58:09.534996,usr-ign,usb_remove,pc83
9982,2024-01-24 09:01:12.898204,usr-gvm,usb_remove,pc42
9983,2024-01-24 09:03:10.974872,usr-qsg,usb_insert,pc1
9984,2024-01-24 09:03:27.255411,usr-dbq,usb_remove,pc44
9985,2024-01-24 09:03:34.281154,usr-gyv,usb_remove,pc21
9986,2024-01-24 09:03:40.498180,usr-crz,usb_remove,pc4
9987,2024-01-24 09:08:55.935849,usr-qpv,usb_insert,pc84
9988,2024-01-24 09:10:53.189719,usr-fdo,usb_insert,pc3
9989,2024-01-24 09:11:58.124336,usr-agf,usb_insert,pc31
9990,2024-01-24 09:12:39.220830,usr-zzy,usb_insert,pc78
9991,2024-01-24 09:12:41.938364,usr-klc,usb_insert,pc62
9992,2024-01-24 09:12:47.890687,usr-pia,usb_insert,pc73
9993,2024-01-24 09:13:11.156725,usr-fxu,usb_insert,pc41
9994,2024-01-24 09:13:36.949664,usr-gmh,usb_insert,pc79
9995,2024-01-24 09:16:15.274173,usr-pia,usb_remove,pc73
9996,2024-01-24 09:16:43.182285,usr-klc,usb_remove,pc62
9997,2024-01-24 09:20:43.458534,usr-agf,usb_remove,pc31
9998,2024-01-24 09:25:04.660560,usr-ntp,usb_remove,pc46
9999,2024-01-24 09:27:04.835098,usr-fxu,usb_remove,pc41
10000,2024-01-24 09:27:33.621873,usr-gai,usb_remove,pc29
10001,2024-01-24 09:30:19.719639,usr-qsg,usb_remove,pc1
10002,2024-01-24 09:30:26.749430,usr-qse,usb_insert,pc55
10003,2024-01-24 09:32:34.726997,usr-fdo,usb_remove,pc3
10004,2024-01-24 09:33:28.104287,usr-evt,usb_insert,pc74
10005,2024-01-24 09:37:59.832328,usr-zzy,usb_remove,pc78
10006,2024-01-24 09:38:20.224042,usr-fdo,usb_remove,pc3
10007,2024-01-24 09:38:31.445120,usr-dbq,usb_insert,pc44
10008,2024-01-24 09:40:32.027317,usr-fxu,usb_remove,pc41
10009,2024-01-24 09:41:08.779170,usr-gmh,usb_remove,pc79
10010,2024-01-24 09:41:24.549875,usr-fdo,usb_insert,pc3
10011,2024-01-24 09:43:43.279894,usr-ntp,usb_insert,pc46
10012,2024-01-24 09:44:08.952418,usr-qty,usb_insert,pc98
10013,2024-01-24 09:46:09.571669,usr-tci,usb_insert,pc49
10014,2024-01-24 09:46:21.537957,usr-ign,usb_insert,pc83
10015,2024-01-24 09:48:22.791333,usr-pah,usb_insert,pc71
10016,2024-01-24 09:52:36.859568,usr-oph,usb_insert,pc76
10017,2024-01-24 09:54:18.266457,usr-qpv,usb_remove,pc84
10018,2024-01-24 09:54:25.578244,usr-bfh,usb_insert,pc96
10019,2024-01-24 09:55:01.489471,usr-evt,usb_remove,pc74
10020,2024-01-24 09:57:43.679820,usr-ntp,usb_insert,pc46
10021,2024-01-24 09:59:58.953523,usr-cwi,usb_insert,pc14
10022,2024-01-24 10:03:06.894570,usr-bfh,usb_remove,pc96
10023,2024-01-24 10:03:31.013312,usr-ntp,usb_remove,pc46
10024,2024-01-24 10:03:51.778655,usr-tci,usb_remove,pc49
10025,2024-01-24 10:06:07.451331,usr-cbb,usb_insert,pc8
10026,2024-01-24 10:06:48.985682,usr-ntp,usb_insert,pc46
10027,2024-01-24 10:09:07.736988,usr-dpy,usb_insert,pc72
10028,2024-01-24 10:10:41.846476,usr-pah,usb_insert,pc71
10029,2024-01-24 10:10:48.765056,usr-pah,usb_remove,pc71
10030,2024-01-24 10:12:33.944944,usr-dbq,usb_remove,pc44
10031,2024-01-24 10:13:05.066764,usr-ign,usb_insert,pc83
10032,2024-01-24 10:13:49.789263,usr-qty,usb_remove,pc98
10033,2024-01-24 10:18:39.670677,usr-mfu,usb_insert,pc39
10034,2024-01-24 10:19:18.830767,usr-ntp,usb_remove,pc46
10035,2024-01-24 10:23:06.256857,usr-gpi,usb_insert,pc94
10036,2024-01-24 10:23:10.210398,usr-ntp,usb_insert,pc46
10037,2024-01-24 10:23:19.835164,usr-cwi,usb_remove,pc14
10038,2024-01-24 10:24:15.124140,usr-qse,usb_remove,pc55
10039,2024-01-24 10:26:37.731403,usr-fdo,usb_remove,pc3
10040,2024-01-24 10:27:39.084052,usr-cbb,usb_insert,pc8
10041,2024-01-24 10:31:41.598332,usr-vig,usb_insert,pc77
10042,2024-01-24 10:32:07.413217,usr-ign,usb_remove,pc83
10043,2024-01-24 10:33:55.629786,usr-ign,usb_remove,pc83
10044,2024-01-24 10:39:36.547153,usr-cbb,usb_insert,pc8
10045,2024-01-24 10:41:01.890640,usr-ntp,usb_remove,pc46
10046,2024-01-24 10:50:54.255241,usr-gpi,usb_remove,pc94
10047,2024-01-24 10:50:55.103838,usr-dpy,usb_remove,pc72
10048,2024-01-24 10:51:27.461393,usr-dpy,usb_insert,pc72
10049,2024-01-24 10:51:49.676464,usr-oph,usb_remove,pc76
10050,2024-01-24 10:52:54.956516,usr-psa,usb_insert,pc64
10051,2024-01-24 10:53:55.694747,usr-mfu,usb_remove,pc39
10052,2024-01-24 10:56:20.006561,usr-gpi,usb_insert,pc94
10053,2024-01-24 10:57:23.000234,usr-tci,usb_insert,pc49
10054,2024-01-24 11:00:41.238135,usr-pah,usb_insert,pc71
10055,2024-01-24 11:01:14.792230,usr-apl,usb_insert,pc56
10056,2024-01-24 11:01:30.694012,usr-ntp,usb_remove,pc46
10057,2024-01-24 11:03:15.035732,usr-dpy,usb_remove,pc72
10058,2024-01-24 11:04:11.634347,usr-cbb,usb_remove,pc8
10059,2024-01-24 11:04:18.931556,usr-cbb,usb_remove,pc8
10060,2024-01-24 11:05:05.959403,usr-lxb,usb_insert,pc60
10061,2024-01-24 11:09:29.223026,usr-pah,usb_remove,pc71
